Card ID,Card Name,Card Type
300204004,Toon Mayhem!,Skill Card
65458948,Toon Mermaid,Toon Monster
27699122,Toon Page-Flip,Spell Card
70560957,Toon Rollback,Spell Card
91842653,Toon Summoned Skull,Toon Monster
89997728,Toon Table of Contents,Spell Card
53094821,Toon Terror,Trap Card
15259703,Toon World,Spell Card
53623827,Top Runner,Tuner Monster
5821478,Topologic Bomber Dragon,Link Monster
22593417,Topologic Gumblar Dragon,Link Monster
72529749,Topologic Trisbaena,Link Monster
66403530,Topologic Zeroboros,Link Monster
83370323,Torapart,Tuner Monster
80813021,Torike,Normal Monster
59160189,Torment Token,Token
61068510,Tornado,Spell Card
71283180,Tornado Bird,Flip Effect Monster
6983839,Tornado Dragon,XYZ Monster
18605135,Tornado Wall,Trap Card
90337190,Torpedo Fish,Effect Monster
45943123,Torpedo Takedown,Spell Card
79538761,Torque Tune Gear,Tuner Monster
7092142,Torrential Reborn,Trap Card
53582587,Torrential Tribute,Trap Card
75372290,Total Defense Shogun,Effect Monster
71068247,Totem Bird,XYZ Monster
564541,Totem Dragon,Effect Monster
56346071,Totem Five,Effect Monster
52823314,Tour Bus From the Underworld,Effect Monster
89732524,Tour Bus To Forbidden Realms,Flip Effect Monster
10802915,Tour Guide From the Underworld,Effect Monster
62784717,Tour of Doom,Trap Card
94256039,Tower of Babel,Trap Card
1826676,Toy Knight,Effect Monster
58132856,Toy Magician,Effect Monster
70245411,Toy Vendor,Spell Card
66226132,Trackblack,Link Monster
38120068,Trade-In,Spell Card
23408872,Tradetoad,Effect Monster
63875853,Trading Places,Spell Card
41248270,Traffic Ghost,Link Monster
35686188,Tragedy,Trap Card
98777036,Tragoedia,Effect Monster
60879050,Train Connection,Spell Card
37890974,,Training Fur Hire,, Fur All Your Training Needs,,Trap Card
42348802,Trakodon,Normal Monster
94283662,Trance Archfiend,Effect Monster
14214060,Trance the Magic Swordsman,Normal Monster
7969770,Trancefamiliar,Effect Monster
25573054,Transcendent Wings,Spell Card
1799464,Transcicada,Tuner Monster
46947713,Transcode Talker,Link Monster
66094973,Transforming Sphere,Effect Monster
66100045,Transmigration Break,Trap Card
58297729,Transmission Gear,Trap Card
5288597,Transmodify,Spell Card
64697231,Trap Dustshoot,Trap Card
13821299,Trap Eater,Tuner Monster
4206964,Trap Hole,Trap Card
75902998,Trap Hole of Spikes,Trap Card
19252988,Trap Jammer,Trap Card
46461247,Trap Master,Flip Effect Monster
3055837,Trap of Board Eraser,Trap Card
79766336,Trap of Darkness,Trap Card
80955168,Trap of the Imperial Tomb,Trap Card
52286175,Trap Reactor Y FI,Effect Monster
2122975,Trap Reclamation,Trap Card
59616123,Trap Stun,Trap Card
80101899,Trap Trick,Trap Card
59071624,Traptrix Allomerus,XYZ Monster
55428242,Traptrix Atrax,Effect Monster
45803070,Traptrix Dionaea,Effect Monster
88078306,Traptrix Genlisea,Effect Monster
28868394,Traptrix Ginalloa,Effect Monster
82738277,Traptrix Mantis,Effect Monster
91812341,Traptrix Myrmeleo,Effect Monster
28201945,Traptrix Nepenthes,Effect Monster
6511113,Traptrix Rafflesia,XYZ Monster
73639099,Traptrix Sera,Link Monster
29616929,Traptrix Trap Hole Nightmare,Trap Card
952523,Traptrix Utricularia,Link Monster
99590524,Treacherous Trap Hole,Trap Card
54762426,Treasure Map,Trap Card
45221020,Treasure Panda,Effect Monster
13685271,Treaty on Uniform Nomenclature,Trap Card
71759912,Tree Otter,Effect Monster
12538374,Treeborn Frog,Effect Monster
46918794,Tremendous Fire,Spell Card
78780140,Trent,Normal Monster
73988674,Tri-and-Guess,Trap Card
21420702,Tri-Blaze Accelerator,Spell Card
51097887,Tri-Brigade Airborne Assault,Spell Card
47163170,Tri-Brigade Bearbloom the Heavy Hitter,Link Monster
26847978,Tri-Brigade Ferrijit the Barren Blossom,Link Monster
87209160,Tri-Brigade Fraktall,Effect Monster
50810455,Tri-Brigade Kerass,Effect Monster
56196385,Tri-Brigade Kitt,Effect Monster
14816857,Tri-Brigade Nervall,Effect Monster
86379342,Tri-Brigade Oath,Trap Card
96378317,Tri-Brigade Rendezvous,Spell Card
40975243,Tri-Brigade Revolt,Trap Card
52331012,Tri-Brigade Rugal the Silver Sheller,Link Monster
99726621,Tri-Brigade Shuraig the Ominous Omen,Link Monster
25908748,Tri-Brigade Stand-Off,Spell Card
68836428,Tri-Edge Levia,XYZ Monster
32617464,Tri-gate Wizard,Link Monster
39111158,Tri-Horned Dragon,Normal Monster
96383838,Tri-Wight,Spell Card
26285788,Trial and Tribulation,Spell Card
77827521,Trial of Nightmare,Normal Monster
72709014,Trial of the Princesses,Spell Card
45383307,Triamid Cruiser,Spell Card
69529337,Triamid Dancer,Effect Monster
9989792,Triamid Fortress,Spell Card
95923441,Triamid Hunter,Effect Monster
72772445,Triamid Kingolem,Spell Card
32912040,Triamid Master,Effect Monster
96100333,Triamid Pulse,Trap Card
68406755,Triamid Sphinx,Effect Monster
12181376,Triangle Ecstasy Spark,Spell Card
32298781,Triangle Power,Spell Card
26866984,Trias Hierarchia,Effect Monster
300202009,Tribal Synergy,Skill Card
33184167,Tribe-Infecting Virus,Effect Monster
86361354,Tribe-Shocking Virus,Effect Monster
80230510,Tribute Burial,Spell Card
2903036,Tribute Doll,Spell Card
79759861,Tribute to the Doomed,Spell Card
93983867,Trick Box,Trap Card
91272072,Trickstar Band Sweet Guitar,Fusion Monster
41302052,Trickstar Bella Madonna,Link Monster
94626871,Trickstar Black Catbat,Link Monster
77307161,Trickstar Bloom,Link Monster
99890852,Trickstar Bouquet,Spell Card
61283655,Trickstar Candina,Effect Monster
98169343,Trickstar Corobane,Effect Monster
51011872,Trickstar Crimson Heart,Link Monster
3792766,Trickstar Delfiendium,Link Monster
14365823,Trickstar Divaridis,Link Monster
62481203,Trickstar Fes,Spell Card
86750474,Trickstar Foxglove Witch,Link Monster
88693151,Trickstar Fusion,Spell Card
32448765,Trickstar Holly Angel,Link Monster
63492244,Trickstar Light Arena,Spell Card
35371948,Trickstar Light Stage,Spell Card
98700941,Trickstar Lilybell,Effect Monster
51208046,Trickstar Live Stage,Spell Card
35199656,Trickstar Lycoris,Effect Monster
22159429,Trickstar Magical Laurel,Spell Card
22219822,Trickstar Mandrake,Effect Monster
91505214,Trickstar Narkissus,Effect Monster
86825114,Trickstar Nightshade,Effect Monster
21076084,Trickstar Reincarnation,Trap Card
59604521,Trickstar Rhodode,Effect Monster
75622824,Tricky Spell 4,Spell Card
75622825,Tricky Token,Token
20797524,Tricular,Effect Monster
39402797,Trident Dragion,Synchro Monster
20474741,Trident Warrior,Effect Monster
12275533,Trifortressops,Effect Monster
96148285,Triggered Summon,Trap Card
95504778,Triggering Wurm,Effect Monster
48568432,Trigon,Union Effect Monster
49725936,Triple Burst Dragon,Link Monster
34796454,Triple Star Trion,Effect Monster
25311006,Triple Tactics Talent,Spell Card
61254509,Tripod Fish,Effect Monster
45042329,Tripwire Beast,Normal Monster
52687916,,Trishula,, Dragon of the Ice Barrier,,Synchro Monster
15661378,,Trishula,, the Dragon of Icy Imprisonment,,Fusion Monster
70980824,,Trishula,, Zero Dragon of the Ice Barrier,,Synchro Monster
61159609,Trismagistus,Spell Card
96163807,,Tristan,, Knight of the Underworld,,Effect Monster
63323539,Trojan Blast,Trap Card
76384284,Trojan Gladiator Beast,Trap Card
55013285,Troop Dragon,Effect Monster
72144675,Troposphere,Effect Monster
61538782,Truckroid,Effect Monster
61529473,True Draco Apocalypse,Trap Card
49430782,True Draco Heritage,Spell Card
37984331,True Exodia,Effect Monster
96746083,,True King Agnimazud,, the Vanisher,,Effect Monster
82321037,,True King Bahrastos,, the Fathomer,,Effect Monster
30539496,,True King Lithosagym,, the Disaster,,Effect Monster
88581108,True King of All Calamities,XYZ Monster
35125879,True King's Return,Trap Card
87319876,Trust Guardian,Tuner Monster
77092311,,Tsuchigumo,, the Poisonous Mayakashi,,Synchro Monster
5325155,,Tsukahagi,, the Poisonous Mayakashi,,Tuner Monster
25334372,Tsukumo Slash,Spell Card
34853266,Tsukuyomi,Spirit Monster
27769400,Tualatin,Effect Monster
74093656,Tune Warrior,Normal Tuner Monster
47459126,Tuned Magician,Gemini Monster
50951359,Tuner Capture,Trap Card
5609226,Tuner's Barrier,Trap Card
85821180,Tuner's High,Spell Card
70284332,Tuner's Scheme,Trap Card
96363153,Tuning,Spell Card
82744076,Tuning Gum,Tuner Monster
54941203,Tuning Magician,Tuner Monster
92676637,Tuningware,Effect Monster
60187739,Turbo Booster,Effect Monster
13574687,Turbo Cannon,Synchro Monster
6142213,Turbo Rocket,Tuner Monster
67270095,Turbo Synchron,Tuner Monster
46195773,Turbo Warrior,Synchro Monster
74611888,Turnabout,Trap Card
95612049,Turning of the World,Spell Card
88559132,Turret Warrior,Effect Monster
72929454,Turtle Bird,Normal Monster
76806714,Turtle Oath,Spell Card
17441953,Turtle Raccoon,Normal Monster
37313348,Turtle Tiger,Normal Monster
59053232,Turu-Purun,Normal Monster
3149764,Tutan Mask,Trap Card
83747250,Twilight Cloth,Trap Card
57348141,Twilight Eraser,Trap Card
76930964,,Twilight Ninja Getsuga,, the Shogun,,Effect Monster
79441381,Twilight Ninja Jogen,Pendulum Effect Monster
6830480,Twilight Ninja Kagen,Pendulum Effect Monster
40945356,,Twilight Ninja Nichirin,, the Chunin,,Effect Monster
14541657,Twilight Ninja Shingetsu,Effect Monster
2986553,Twilight Rose Knight,Tuner Monster
60431417,Twilight Twin Dragons,Spell Card
29692206,Twin Long Rods #2,Normal Monster
60589682,Twin Long Rods 1,Normal Monster
29455728,Twin Photon Lizard,Fusion Monster
21900719,Twin Swords of Flashing Light - Tryce,Spell Card
66015185,Twin Triangle Dragon,Link Monster
43898403,Twin Twisters,Spell Card
70050374,Twin-Barrel Dragon,Effect Monster
43586926,Twin-Headed Behemoth,Effect Monster
78984772,Twin-Headed Fire Dragon,Normal Monster
54752875,Twin-Headed Thunder Dragon,Fusion Monster
88132637,Twin-Headed Wolf,Effect Monster
24025620,Twin-Shield Defender,Effect Monster
40225398,Twin-Sword Marauder,Effect Monster
82035781,Twinheaded Beast,Effect Monster
300205004,Twisted Personality,Skill Card
45939841,Twister,Spell Card
6203182,Two Frogs with One Hop,Spell Card
83228073,Two Thousand Needles,Effect Monster
89928517,Two-for-One Team,Effect Monster
94119974,Two-Headed King Rex,Normal Monster
25578802,Two-Man Cell Battle,Spell Card
57305373,Two-Mouth Darkruler,Normal Monster
83887306,Two-Pronged Attack,Trap Card
72842870,Tyhone,Normal Monster
56789759,Tyhone #2,Normal Monster
68811206,Tyler the Great Warrior,Effect Monster
21237481,Type Zero Magic Crusher,Trap Card
14883228,Typhoon,Trap Card
2333365,Tyr of the Nordic Champions,Effect Monster
83235263,Tyranno Infinity,Effect Monster
58293343,Tyrant Burst Dragon,Fusion Monster
15543940,Tyrant Dino Fusion,Spell Card
94568601,Tyrant Dragon,Effect Monster
90814668,Tyrant Farm,Spell Card
16172067,Tyrant Red Dragon Archfiend,Synchro Monster
57470761,Tyrant Wing,Trap Card
38318146,Tyrant's Tantrum,Trap Card
4638410,Tyrant's Temper,Trap Card
55271628,Tyrant's Throes,Trap Card
76721030,Tyrant's Tirade,Trap Card
48357738,Tyrant's Tummyache,Trap Card
11819616,,Tytannial,, Princess of Camellias,,Effect Monster
34614289,U.A. Blockbacker,Effect Monster
71279983,U.A. Dreadnought Dunker,Effect Monster
9485511,U.A. Goalkeeper,Effect Monster
12931061,U.A. Hyper Stadium,Spell Card
11637481,U.A. Libero Spiker,Effect Monster
49936169,U.A. Locker Room,Spell Card
48636108,U.A. Man of the Match,Trap Card
72491806,U.A. Midfielder,Effect Monster
56421754,U.A. Mighty Slugger,Effect Monster
70043345,U.A. Penalty Box,Trap Card
82419869,U.A. Perfect Ace,Effect Monster
47021196,U.A. Player Manager,Effect Monster
98229575,U.A. Playmaker,Effect Monster
35884610,U.A. Powered Jersey,Spell Card
17264592,U.A. Rival Rebounder,Effect Monster
43658697,U.A. Signing Deal,Spell Card
19814508,U.A. Stadium,Spell Card
61613388,U.A. Turnover Tactics,Spell Card
60806437,UFO Turtle,Effect Monster
7602840,UFOroid,Effect Monster
32752319,UFOroid Fighter,Fusion Monster
501000000,Ulevo,Effect Monster
12652643,Ultimate Ancient Gear Golem,Fusion Monster
40101111,Ultimate Axon Kicker,Fusion Monster
67934141,Ultimate Baseball Kid,Effect Monster
18940556,Ultimate Conductor Tyranno,Effect Monster
36328300,Ultimate Crystal Magic,Trap Card
70109009,Ultimate Earthbound Immortal,Trap Card
6713443,Ultimate Fire Formation - Seito,Trap Card
55538156,Ultimate Fire Formation - Sinto,Trap Card
49441499,Ultimate Insect LV1,Effect Monster
34088136,Ultimate Insect LV3,Effect Monster
34830502,Ultimate Insect LV5,Effect Monster
19877898,Ultimate Insect LV7,Effect Monster
32240937,Ultimate Obedient Fiend,Effect Monster
80604092,Ultimate Offering,Trap Card
38891741,Ultimate Providence,Trap Card
15894048,Ultimate Tyranno,Effect Monster
1686814,Ultimaya Tzolkin,Synchro Monster
22431243,Ultra Evolution Pill,Spell Card
76647978,Ultra Polymerization,Spell Card
59708927,Umbral Horror Ghost,Effect Monster
7152333,Umbral Horror Ghoul,Effect Monster
33551032,Umbral Horror Unform,Effect Monster
70546737,Umbral Horror Will o' the Wisp,Effect Monster
67949764,Umbral Mirage Token,Token
86229493,Umbral Soul,Effect Monster
59281822,Umbramirage the Elemental Lord,Effect Monster
22702055,Umi,Spell Card
82999629,Umiiruka,Spell Card
30464153,Uminotaurus,Effect Monster
4072687,Unacceptable Result,Spell Card
81951640,Unauthorized Bootup Device,Union Effect Monster
12524259,Unauthorized Reactivation,Spell Card
88494120,Unbreakable Spirit,Trap Card
52296675,Uncamouflight,Pendulum Normal Monster
29479265,Unchained Abomination,Link Monster
93084621,Unchained Soul of Anguish,Link Monster
89019964,Unchained Soul of Disaster,Effect Monster
67680512,Unchained Soul of Rage,Link Monster
26236560,Unchained Twins - Aruha,Effect Monster
53624265,Unchained Twins - Rakea,Effect Monster
31588572,Unchained Twins - Sarama,Effect Monster
77058170,Underclock Taker,Link Monster
5779502,Underdog,Trap Card
63465535,Underground Arachnid,Synchro Monster
51324455,Underworld Egg Clutch,Trap Card
52639377,Underworld Fighter Balmung,Synchro Monster
98127546,Underworld Goddess of the Closed World,Link Monster
69452756,Unending Nightmare,Trap Card
911883,Unexpected Dai,Spell Card
38180759,Unformed Void,XYZ Monster
22318971,Uni-Horned Familiar,Tuner Monster
12743620,Uni-Song Tuning,Spell Card
49959355,Uni-Zombie,Tuner Monster
21296383,Unibird,Effect Monster
63595262,Unicorn Beacon,Spell Card
57308711,Unicycular,Normal Monster
95352218,Unification,Trap Card
34325937,Unification of the Cubic Lords,Trap Card
31472884,Unified Front,Trap Card
36318200,,Uniflora,, Mystical Beast of the Forest,,Effect Monster
56052205,Unifrog,Effect Monster
60399954,Union Attack,Spell Card
83152482,Union Carrier,Link Monster
300302020,Union Combination,Skill Card
99249638,Union Driver,Union Effect Monster
66399653,Union Hangar,Spell Card
11743119,Union Rider,Effect Monster
39778366,Union Scramble,Trap Card
86474024,United Front,Trap Card
85936485,United Resistance,Normal Monster
56747793,United We Stand,Spell Card
14731897,Unity,Spell Card
53077251,Universal Adapter,Trap Card
15310033,Unknown Synchron,Tuner Monster
97360116,Unknown Warrior of Fiend,Normal Monster
73567374,Unleash Your Power!,Spell Card
24218047,Unmasked Dragon,Effect Monster
25704359,Unpossessed,Trap Card
92084010,Unshaven Angler,Effect Monster
62991886,Unstable Evolution,Spell Card
87800375,Until Noble Arms are Needed Once Again,Trap Card
72648810,Unwavering Bond,Trap Card
88093706,Update Jammer,Link Monster
90557975,Updraft,Trap Card
70368879,Upstart Goblin,Spell Card
58911105,Upstart Golden Ninja,Effect Monster
1784619,Uraby,Normal Monster
38844957,Urgent Ritual Art,Trap Card
25274141,Urgent Schedule,Spell Card
99002135,Urgent Synthesis,Spell Card
94634433,Urgent Tuning,Trap Card
6007213,,Uria,, Lord of Searing Flames,,Effect Monster
100416038,Ursarctic Big Dipper,Spell Card
100416035,Ursarctic Grand Chariot,Synchro Monster
100416032,Ursarctic Megabilis,Tuner Monster
100416030,Ursarctic Megapola,Tuner Monster
100416031,Ursarctic Megatanus,Tuner Monster
100416029,Ursarctic Micbilis,Effect Monster
100416027,Ursarctic Micpola,Effect Monster
100416028,Ursarctic Mictanus,Effect Monster
100416033,Ursarctic Polari,Synchro Monster
100416039,Ursarctic Quint Charge,Trap Card
100416034,Ursarctic Septentrion,Synchro Monster
100416037,Ursarctic Slider,Spell Card
48649353,Ushi Oni,Normal Monster
90884404,Utchatzimime Token,Token
744887,,Utgarda,, Generaider Boss of Delusion,,Effect Monster
30341772,Utopia Buster,Spell Card
59070329,Utopian Aura,Trap Card
8512558,Utopic Onomatopoeia,Effect Monster
33725002,V Salamander,Effect Monster
13536606,V-LAN Hydra,Link Monster
13536607,V-LAN Token,Token
51638941,V-Tiger Jet,Normal Monster
9929399,Vague Shadow Token,Token
61272280,,Vahram,, the Magistus Divinity Dragon,,Synchro Monster
94933468,Vain Betrayer,Trap Card
24096499,,Valerifawn,, Mystical Beast of the Forest,,Tuner Monster
1353770,,Valhalla,, Hall of the Fallen,,Spell Card
23672629,Valiant Shark Lancer,XYZ Monster
99348756,Valkyrian Knight,Effect Monster
2204038,Valkyrie Brunhilde,Effect Monster
19190082,Valkyrie Chariot,Union Effect Monster
3026686,Valkyrie Dritte,Effect Monster
83705073,Valkyrie Erda,Effect Monster
66809920,Valkyrie Erste,Effect Monster
46701379,Valkyrie Funfte,Effect Monster
40844552,Valkyrie of the Nordic Ascendant,Tuner Monster
44163252,Valkyrie Sechste,Effect Monster
97854941,Valkyrie Sigrun,Effect Monster
81558967,Valkyrie Vierte,Effect Monster
30411385,Valkyrie Zweite,Effect Monster
45584727,Valkyrie's Embrace,Spell Card
75347539,Valkyrion the Magna Warrior,Effect Monster
31189536,Vampire Awakening,Trap Card
56387350,Vampire Baby,Effect Monster
68688135,Vampire Domination,Trap Card
36352429,Vampire Dragon,Effect Monster
58947797,Vampire Duke,Effect Monster
34250214,Vampire Familiar,Effect Monster
6039967,Vampire Fraulein,Effect Monster
22056710,Vampire Genesis,Effect Monster
40607210,Vampire Grace,Effect Monster
33438666,Vampire Grimson,Effect Monster
80485722,Vampire Hunter,Effect Monster
62188962,Vampire Kingdom,Spell Card
26495087,Vampire Lady,Effect Monster
53839837,Vampire Lord,Effect Monster
6917479,Vampire Red Baron,Effect Monster
70645913,Vampire Retainer,Effect Monster
79523365,Vampire Scarlet Scourge,Effect Monster
88728507,Vampire Sorcerer,Effect Monster
37129797,Vampire Sucker,Link Monster
22900598,Vampire Takeover,Trap Card
82962242,Vampire Vamp,Effect Monster
34294855,Vampire's Curse,Effect Monster
69700783,Vampire's Desire,Spell Card
5795882,Vampire's Domain,Spell Card
1371589,Vampiric Koala,Effect Monster
46571052,Vampiric Orchis,Effect Monster
24857466,Van'Dalgyon the Dark Dragon Lord,Effect Monster
61777313,Vanadis of the Nordic Ascendant,Tuner Monster
77135531,Vanguard of the Dragon,Effect Monster
24838456,Vanity's Call,Trap Card
5851097,Vanity's Emptiness,Trap Card
47084486,Vanity's Fiend,Effect Monster
72634965,Vanity's Ruler,Effect Monster
32233746,Vanquishing Light,Trap Card
64038662,Variable Form,Trap Card
65196094,Variety Comes Out,Spell Card
22404676,Vassal Token,Token
69512157,,Vector Pendulum,, the Dracoverlord,,Pendulum Normal Monster
13452889,Vector Scare Archfiend,Link Monster
23299957,Vehicroid Connection Zone,Spell Card
90434926,Veil of Darkness,Spell Card
70491682,Vendread Anima,Effect Monster
3909436,Vendread Battlelord,Ritual Effect Monster
76798740,Vendread Charge,Spell Card
13482075,Vendread Chimera,Ritual Effect Monster
49394035,Vendread Core,Effect Monster
60375194,Vendread Daybreak,Trap Card
67267333,Vendread Houndhorde,Effect Monster
33971095,Vendread Nightmare,Spell Card
76871889,Vendread Nights,Spell Card
30650147,Vendread Reorigin,Trap Card
2266498,Vendread Reunion,Trap Card
31772684,Vendread Revenants,Effect Monster
2287848,Vendread Revolution,Trap Card
49477180,Vendread Striges,Effect Monster
95220856,Vengeful Bog Spirit,Spell Card
21702241,Vengeful Servant,Spell Card
26046205,Vengeful Shinobi,Effect Monster
8062132,Vennominaga the Deity of Poisonous Snakes,Effect Monster
72677437,Vennominon the King of Poisonous Snakes,Effect Monster
10441498,,Vennu,, Bright Bird of Divinity,,Ritual Effect Monster
9284723,Venom Boa,Effect Monster
4466015,Venom Burn,Trap Card
22499463,Venom Cobra,Normal Monster
36278828,Venom Serpent,Effect Monster
60728397,Venom Shot,Spell Card
73899015,Venom Snake,Effect Monster
54306223,Venom Swamp,Spell Card
93298460,,Ventdra,, the Empowered Warrior,,Effect Monster
80402389,Verdant Sanctuary,Spell Card
66698383,Vermillion Dragon Mech,Synchro Monster
35752363,Vermillion Sparrow,Fusion Monster
50259460,Versago the Destroyer,Effect Monster
904185,Vertical Landing,Spell Card
65124425,Vessel for the Dragon Cycle,Spell Card
10642488,Vic Viper T301,Effect Monster
43014054,Vice Berserker,Effect Monster
54343893,Vice Dragon,Effect Monster
75524092,Vicious Claw,Spell Card
75162696,Victoria,Effect Monster
44910027,Victory Dragon,Effect Monster
93130021,Victory Viper XX03,Effect Monster
15610297,Vijam the Cubic Seed,Effect Monster
39774685,Vile Germs,Spell Card
73219648,Vilepawn Archfiend,Effect Monster
73483491,Vindikite R-Genex,Synchro Monster
94042337,Violent Rain,Normal Monster
15052462,Violet Crystal,Spell Card
62379337,Violet Witch,Effect Monster
64973456,Viper's Rebirth,Spell Card
300102005,Viral Infection,Skill Card
601193,,Virgil,, Rock Star of the Burning Abyss,,Synchro Monster
35252119,Virtual World Beast - Jiujiu,Synchro Monster
14886190,Virtual World City - Kauwloon,Spell Card
61641818,Virtual World Dragon - Longlong,XYZ Monster
13364097,Virtual World Gate - Chuche,Trap Card
50275295,Virtual World Gate - Qinglong,Spell Card
18249921,Virtual World Gate - Xuanwu,Trap Card
8736823,Virtual World Hime - Nyannyan,Effect Monster
49966326,Virtual World Kirin - Lili,Effect Monster
92519087,Virtual World Kyubi - Shenshen,Synchro Monster
49088914,Virtual World Mai-Hime - Lulu,Tuner Monster
20799347,Virtual World Oto-Hime - Toutou,Effect Monster
27069566,Virtual World Phoenix - Fanfan,XYZ Monster
86483512,Virtual World Roshi - Laolao,Tuner Monster
90664857,Virtual World Shell - Jaja,XYZ Monster
12571621,Virtual World Xiezhi - Jiji,Effect Monster
54591086,Virus Cannon,Trap Card
56043447,Viser Des,Effect Monster
78556320,Vishwar Randi,Normal Monster
57425061,Vision Fusion,Spell Card
45170821,Vision HERO Adoration,Fusion Monster
18094166,Vision HERO Faris,Effect Monster
54185227,Vision HERO Gravito,Effect Monster
22865492,Vision HERO Increase,Effect Monster
61320914,Vision HERO Minimum Ray,Effect Monster
96693371,Vision HERO Multiply Guy,Effect Monster
83414006,Vision HERO Poisoner,Effect Monster
46759931,Vision HERO Trinity,Fusion Monster
27780618,Vision HERO Vyon,Effect Monster
82697428,Vision HERO Witch Raider,Effect Monster
19186123,Vision Release,Spell Card
52575195,Vivid Knight,Effect Monster
7337976,Void Apocalypse,Spell Card
45313724,Void Cauldron,Trap Card
34822850,Void Expansion,Spell Card
31548814,Void Feast,Trap Card
31444249,Void Imagination,Spell Card
94432298,Void Launch,Trap Card
81020646,Void Ogre Dragon,Synchro Monster
61965407,Void Purification,Trap Card
8437145,Void Seer,Spell Card
1005587,Void Trap Hole,Trap Card
78748366,Void Vanishment,Spell Card
38026562,Vola-Chemicritter Methydraco,XYZ Monster
81020140,Volcanic Blaster,Effect Monster
66436257,Volcanic Counter,Effect Monster
32543380,Volcanic Doomfire,Effect Monster
42175079,Volcanic Eruption,Trap Card
54514594,Volcanic Hammerer,Effect Monster
63014935,Volcanic Queen,Effect Monster
33112041,Volcanic Rat,Normal Monster
33725271,Volcanic Recharge,Trap Card
76459806,Volcanic Rocket,Effect Monster
69750546,Volcanic Scattershot,Effect Monster
33365932,Volcanic Shell,Effect Monster
17415895,Volcanic Slicer,Effect Monster
20951752,Voltanis the Adjudicator,Effect Monster
18585765,Voltester,Effect Monster
13995824,Voltic Bicorn,Synchro Monster
93151201,Voltic Kong,Effect Monster
14898066,Vorse Raider,Normal Monster
25373678,Vortex the Whirlwind,Synchro Monster
7736719,Vortex Trooper,Effect Monster
739444,Vorticular Drumgon,Link Monster
77387463,Vulcan Dragni the Cubic King,Effect Monster
98012938,Vulcan the Divine,Synchro Monster
58859575,VW-Tiger Catapult,Fusion Monster
84243274,VWXYZ-Dragon Catapult Cannon,Fusion Monster
56768355,Vylon Alpha,Synchro Monster
13220032,Vylon Charger,Effect Monster
55046718,Vylon Component,Spell Card
41431329,Vylon Cube,Tuner Monster
45215453,Vylon Delta,Synchro Monster
39987164,Vylon Disigma,XYZ Monster
92035412,Vylon Element,Spell Card
75779210,Vylon Epsilon,Synchro Monster
90592429,Vylon Filament,Spell Card
168917,Vylon Hept,Effect Monster
74657662,Vylon Material,Spell Card
41858121,Vylon Matter,Spell Card
5237827,Vylon Ohm,Effect Monster
93157004,Vylon Omega,Synchro Monster
47228077,Vylon Pentachloro,Union Effect Monster
65659181,Vylon Polytope,Spell Card
74064212,Vylon Prism,Tuner Monster
1644289,Vylon Segment,Spell Card
48370501,Vylon Sigma,Synchro Monster
40619741,Vylon Soldier,Effect Monster
75886890,Vylon Sphere,Tuner Monster
38679204,Vylon Stella,Tuner Monster
10712320,Vylon Stigma,Effect Monster
84313685,Vylon Tesseract,Union Effect Monster
1281505,Vylon Tetra,Tuner Monster
87836938,Vylon Vanguard,Effect Monster
90075978,W Nebula Meteorite,Trap Card
96300057,W-Wing Catapult,Union Effect Monster
12607053,Waboku,Trap Card
54807656,Wailing of the Unchained Souls,Spell Card
10813327,Waking the Dragon,Trap Card
58169731,Wall of Disruption,Trap Card
13945283,Wall of Illusion,Effect Monster
30069398,Wall of Ivy,Flip Effect Monster
17078030,Wall of Revealing Light,Trap Card
2779999,Wall of Thorns,Trap Card
63162310,Wall Shadow,Effect Monster
15629802,Waltz Token,Token
52589809,Wandering King Wildwind,Effect Monster
42994702,Wandering Mummy,Effect Monster
18558867,War Rock Bashileos,Effect Monster
83286340,War Rock Fortia,Effect Monster
19771459,War Rock Gactos,Effect Monster
45943516,War Rock Mountain,Spell Card
71331215,War Rock Ordeal,Spell Card
46169154,War Rock Orpis,Effect Monster
72554862,War Rock Skyler,Effect Monster
54539105,War-Lion Ritual,Spell Card
18482591,Warlock of the Ice Barrier,Effect Monster
16751086,Warm Worm,Effect Monster
11429811,Warning Point,Trap Card
75953262,Warrior Dai Grepher,Normal Monster
90873992,Warrior Elimination,Spell Card
5438492,Warrior Lady of the Wasteland,Effect Monster
43797906,Warrior of Atlantis,Effect Monster
56413937,Warrior of Tradition,Fusion Monster
66073051,Warrior of Zera,Normal Monster
23424603,Wasteland,Spell Card
87774234,Watapon,Effect Monster
70975131,Watch Cat,Effect Monster
86889202,Watch Dog,Effect Monster
85066822,Water Dragon,Effect Monster
6022371,Water Dragon Cluster,Effect Monster
3732747,Water Element,Normal Monster
55014050,Water Girl,Normal Monster
49669730,Water Hazard,Spell Card
37061511,Water Leviathan @Ignister,Ritual Effect Monster
93343894,Water Magician,Normal Monster
7133305,Water of Life,Spell Card
2483611,Water Omotics,Normal Monster
487395,Water Spirit,Normal Tuner Monster
66836598,Waterdragon Fairy,Normal Monster
23068051,Waterfall of Dragon Souls,Trap Card
87151205,Wattaildragon,Normal Monster
5554990,Wattberyx,Tuner Monster
18407024,Wattbetta,Tuner Monster
56993276,Wattcancel,Trap Card
